,tweet_created_at,user_name,user_location,user_description,user_following,user_friends_count,user_followers_count,user_following.1,tweet_full_text,user_default_profile,Tweets
4261,Fri Sep 07 02:10:04 +0000 2018,Tim Williams,NSW Australia,Ag Consultant working to improve soil/plant/animal & human nutrition. Its all about Family-Farming-Food-Travel-Health-Hunting- Motor Bikes- History & Landrover,False,1603.0,1040.0,False,@harrimar1 Easy decision no dry share holders need to be consulted no executive summary no lavish lunch #justdoit,False,harrimar easy decision dry share holders need consulted executive summary lavish lunch justdoit
4262,Fri Sep 07 02:10:03 +0000 2018,Ace Metrix,"Los Angeles, CA",Actionable consumer-generated creative effectiveness data for video advertisers. More on our blog https://t.co/zKHf3BAIS2,False,1175.0,1345.0,False,"@Nike is airing #DreamCrazy with @Kaepernick7 during tonight's #NFLKickoff. Viewer reactions to the #creative reveal its less polarizing than social media suggest. More details, here: https://t.co/CqzvnmoCkN #JustDoIt",False,nike airing dreamcrazy kaepernick tonights nflkickoff viewer reactions creative reveal less polarizing social media suggest details justdoit
4263,Fri Sep 07 02:09:59 +0000 2018,Laura,,Glad to be here.,False,121.0,68.0,False,"@xan_desanctis But we, they, you, will.  Because it’s easier to just follow along like lemmings than to stand your ground in protest. #justdoit",True,xandesanctis easier follow along like lemmings stand ground protest justdoit
4264,Fri Sep 07 02:09:50 +0000 2018,Victoria Tactical,Ohio,Official Victoria Tactical profile! We manufacture handmade custom kydex holsters and sell a wide variety of tactical gear and EDC essentials!,False,251.0,70.0,False,"This is sacrifice. A spoiled brat taking a knee is not.
#sacrifice #jesus #jesuscalling #nikesucks #nike #growup #kapernick #kapernicksucks #justdont #justdoit #pewpewlife #america #2a… https://t.co/30NRCDN7oe",True,sacrifice spoiled brat taking knee sacrifice jesus jesuscalling nikesucks nike growup kapernick kapernicksucks justdont justdoit pewpewlife america
4265,Fri Sep 07 02:09:43 +0000 2018,Parmeswar Menon,Mumbai,,False,97.0,145.0,False,#justdoit super breakfast to begin a great day ! https://t.co/ssFEv08jSL,True,justdoit super breakfast begin great day
4266,Fri Sep 07 02:09:18 +0000 2018,Yorick 💀,"Kennebunk, ME","stagnate, and die",False,200.0,47.0,False,What does it say about Americans where a deeply religious black athlete is decried as a traitor for protesting the deaths of innocents and an athiest white athlete who joined the military and was killed by accident is held up as a paragon of sacrifice #JustDoIt,False,say americans deeply religious black athlete decried traitor protesting deaths innocents athiest white athlete joined military killed accident held paragon sacrifice justdoit
4267,Fri Sep 07 02:08:54 +0000 2018,MTAYLOR,"New Orleans, LA",Learn to love to live your life for yourself! -Miekell Taylor,False,326.0,55.0,False,"I can see it now, a @Nike tour. 
Here to our left is the Adminstrative Department and to our right is our Clap Back department to all of those nasty @Kaepernick7 comments. They have no idea how cunning we can be. Try us. #justdoit🐸☕️",True,see nike tour left adminstrative department right clap back department nasty kaepernick comments idea cunning try us justdoit
4268,Fri Sep 07 02:08:30 +0000 2018,M Erik Smith,Lakewood Colorado,Proudly #BuildsAmerica #ColoradoNative #EzeeInThe303,False,134.0,56.0,False,#justdoit just not with #nike #NikeBoycott https://t.co/6PG9B7Qn4S,False,justdoit nike nikeboycott
4269,Fri Sep 07 02:08:23 +0000 2018,theFreeGuru,"Yuma, AZ","theFreeGuru is a blog about American #Business and #Political #Opinions, both under the guidance of #God. #tcot #repbulican #TrumpUSA #deplorable #2A #MAGA",False,9616.0,14875.0,False,"Top story: @Kaepernick7: 'Believe in something. Even if it means sacrificing everything. #JustDoIt ' https://t.co/vi3PMgTI9j, see more https://t.co/wI6PQ0HGzx",False,top story kaepernick believe something even means sacrificing everything justdoit see
4270,Fri Sep 07 02:08:22 +0000 2018,The Suarez🇨🇺,"Las Vegas, NV","#LAVIUDANEGRA IN #CARTELIFORNIA MANDALORIAN, HUSTLER, MODEL, ACTRESS, BODYPAINT, & COSPLAYER! QUEEN OF ALL TRADES! 
IG: @thesuarezzz 
INFO: ithesuarez@gmail.com",False,1187.0,4051.0,False,Can someone #verify if @Nike really put this out themselves? #Nike #Justdoit https://t.co/ETdyzlZrP6,False,someone verify nike really put nike justdoit
4271,Fri Sep 07 02:08:21 +0000 2018,KYLE B.,Outer Rim Territories,,False,642.0,222.0,False,I'm screaming! 😂💀 #JustDoIt https://t.co/8UjNC2N6p8,False,im screaming justdoit
4272,Fri Sep 07 02:08:19 +0000 2018,Crypto Baggins [$BTC 50k 2018],Alt Bag End,"Some believe it’s only great power that can hold evil in check, but that’s not what I’ve found. It’s the #btc #hodl of ordinary folk that keeps darkness at bay.",False,172.0,99.0,False,Believe in something... #believe #nike #JustDoIt https://t.co/wWbfiY8fkI,False,believe something believe nike justdoit
4273,Fri Sep 07 02:08:09 +0000 2018,Rodney P. Mason Jr.,,,False,26.0,96.0,False,"St. Aug 38
De La Salle 14

4th Quarter 9:13 remaining  

St. Augustine just scored on a block punt along with having a kicker &amp; quarterback this year...we are favored #JustDoIt #Purple",True,st aug de la salle th quarter remaining st augustine scored block punt along kicker amp quarterback yearwe favored justdoit purple
4274,Fri Sep 07 02:08:01 +0000 2018,Jodieann Stephenson,"New York, NY","A writer, an avid wearer of black, a lover of life and all its madness.",False,378.0,110.0,False,"I forgot how to believe in myself and this @Nike ad is so monumental! I’m just overwhelmed with emotions! Thank you @Nike, @serenawilliams, @shondarhimes, @Kaepernick7, @deray! Thank you for inspiring me #JustDoIt #DontStopDreaming",False,forgot believe nike ad monumental im overwhelmed emotions thank nike serenawilliams shondarhimes kaepernick deray thank inspiring justdoit dontstopdreaming
4275,Fri Sep 07 02:07:59 +0000 2018,Mike Goldweber,"Middlefield, CT","Software engineer, occasional artist, coffee achiever, KB3IXO, Army Vet, jazz lover, friend to all animals. Radicalized Constitutionalist. #COS",False,3982.0,3700.0,False,"I'm RTing!
Even if it means sacrificing everything.

#JustDoIt https://t.co/eTz3YK9oVy",True,im rting even means sacrificing everything justdoit
4276,Fri Sep 07 02:07:49 +0000 2018,JASON KIBBLE ©®™,BED ROC (GLOBAL),"CULTURAL GURU / FATHER / TIMES MOST INFLUENTIAL - ENTERPRISING since '98, we inspire the BEST - LIL CHANGE - YOUR FAV PROMOTER’s FAV PROMOTER CURATING BRANDS.",False,2749.0,17787.0,False,#Reposting @djsupreme610 with instarepost_app -- @nike is dropping these #flameon  at midnight 🔥🔥 #justdoit https://t.co/olUrEIV9tc,False,reposting djsupreme instarepostapp nike dropping flameon midnight justdoit
4277,Fri Sep 07 02:07:38 +0000 2018,Ceasar Manuel,WA (Pierce County) via Da BX,"Combat Vet. https://t.co/qt0vrEEd7G, ret. MSG, 07. 32nd Degree Square. #TheResistance #FBR. Avatar is SGT LaDavid Johnson, for you bigots. NYG NYK NYY ♏️🇨🇺🇬🇷🇺🇸",False,4218.0,2818.0,False,"Now, which one of you faketriotic, child rape supporting, bigoted, anti- @FBI pro-Russian,  republican ""christians,"" will step up and try to remove my @Nike 's.

#BringIt

#JustDoIt 

#Kapernick 

#Resist faketriotism. https://t.co/WG7mMO3imU",False,one faketriotic child rape supporting bigoted anti fbi prorussian republican christians step try remove nike bringit justdoit kapernick resist faketriotism
4278,Fri Sep 07 02:07:20 +0000 2018,IHustle24,"Houston, TX",Nacogdoches Legend. 👌🏾east Texas. Fitness Guru. Owner of Trending Fitness. Tupac is the greatest #Longhorns #Texans #Spurs #Astros,False,472.0,525.0,False,I'm Nike from head to toe #JustDoIt #Nike,True,im nike head toe justdoit nike
4279,Fri Sep 07 02:06:41 +0000 2018,Ventura Sportline,United States,Sports News and interactive polls on the latest games going on in the #NHL #NBA #NFL #MLB  Huge #Pittsburgh fan but cover all sports and teams,False,1771.0,1718.0,False,#FlyEaglesFly an oldie but goodie #BlueWave #BlueWave2018 #BlueWaveComing #JustDoIt #nfl https://t.co/sDnlGFEzM6,True,flyeaglesfly oldie goodie bluewave bluewave bluewavecoming justdoit nfl
4280,Fri Sep 07 02:06:40 +0000 2018,JASON KIBBLE ©®™,BED ROC (GLOBAL),"CULTURAL GURU / FATHER / TIMES MOST INFLUENTIAL - ENTERPRISING since '98, we inspire the BEST - LIL CHANGE - YOUR FAV PROMOTER’s FAV PROMOTER CURATING BRANDS.",False,2749.0,17787.0,False,#Reposting @djsupreme610 with instarepost_app -- @nike is dropping these flameOn’s at midnight 🔥🔥 #justdoit https://t.co/HEawnM7PCp,False,reposting djsupreme instarepostapp nike dropping flameons midnight justdoit
4281,Fri Sep 07 02:06:33 +0000 2018,Anon Omous,,Not interested in my follower count. Republican resistance to 🖕tRump. Occasionally in Twitter timeout. Blocked by pussified @dbongino,False,494.0,263.0,False,@WestWingReport #JustDoIt it'll be great to watch the repercussions,False,westwingreport justdoit itll great watch repercussions
4282,Fri Sep 07 02:06:08 +0000 2018,Kam Chronicles,,Media Maven   Find me on Instagram @KamChronicles,False,418.0,430.0,False,Silly rabbits lol #Nike #JustDoIt https://t.co/7aSLT9sLSg,True,silly rabbits lol nike justdoit
4283,Fri Sep 07 02:06:00 +0000 2018,myra,vsu alumna | P.R.E.P. | Drake ,p e a c e 🌸,False,1095.0,1794.0,False,"#JustDoIt ✔️

Instagram : @ MyraFlyers https://t.co/uNQts9ZdkB",False,justdoit instagram myraflyers
4284,Fri Sep 07 02:05:58 +0000 2018,De'Andre Summers 💔,"Denver, CO",#StopSnitching,False,119.0,999.0,False,This is a Time for the Black community to come together as one for “ONCE” we needa take these advantages we have to get our points across and spread awareness #JustDoIt,False,time black community come together one needa take advantages get points across spread awareness justdoit
4285,Fri Sep 07 02:05:54 +0000 2018,Kim Conyers,"Atlanta, GA.",Life is too short for BS. K.I.M.= Keep It Mooving,False,62.0,62.0,False,While y’all go back and forth just point me to line where they’re selling stock. #WannaGetPaid #JustDoIt https://t.co/eGt6DgQGJN,False,yall go back forth point line theyre selling stock wannagetpaid justdoit
4286,Fri Sep 07 02:05:49 +0000 2018,Pork Chop Express.,,"If you don't stand for something you'll fall for anything.

#MAGA #BREXIT",False,1961.0,4053.0,False,I don't know why @realDonaldTrump  wouldn't. The Liberals couldn't possibly hate him more than they do already. #JustDoIt https://t.co/F0n3q6V00Q,False,dont know realdonaldtrump wouldnt liberals couldnt possibly hate already justdoit
4287,Fri Sep 07 02:05:42 +0000 2018,Rachel,,,False,49.0,4.0,False,I used to think some people were more privileged than me... than I realized that they actually just pursued more things than I had at that point in my life. #perspective #yearsbeforeme #pursuednotprivileged #freemarket #equalopportunity #justdoit,True,used think people privileged realized actually pursued things point life perspective yearsbeforeme pursuednotprivileged freemarket equalopportunity justdoit
4288,Fri Sep 07 02:05:34 +0000 2018,DK,,"Royal Family Productions is a media company that is built to take shape from so many avenues ( radio, t.v., sports, film, music, etc.)",False,770.0,315.0,False,I love this so much.  I support this movement to the fullest.  Its crazy how the world today can just turn a blind eye to the wrong being done.  #JustDoIt #Kapernick https://t.co/y1bOFwnnPm,False,love much support movement fullest crazy world today turn blind eye wrong done justdoit kapernick
4289,Fri Sep 07 02:05:25 +0000 2018,Kisha,"Rochester, Ny",#BlackLivesMatter,False,198.0,141.0,False,Had to steal! Funny AF #TakeAknee #JustDoIt https://t.co/qQkq3R6Q0L,False,steal funny af takeaknee justdoit
4290,Fri Sep 07 02:05:03 +0000 2018,Haki Shakur,Richmond Virginia ,IG: @Haki_Kweli_Shakur #FreeDrMutulu #FreeSanyikaShakur August Third Collective & GJU @GeorgeJacksonU 🦍🐉 #NewAfrika,False,2209.0,1766.0,False,"#FBLive Click Link The 9-5 Working Class Proletariat &amp; Revolution , The Black Celebrity Bourgeoisie, Kaepernick Effect , Reform or Liberation  https://t.co/UZX8yf9B2o #capitalism #nike #JustDoIt #EndPrisonSlavery #Kaepernick #CorPlantations #Reform or #Liberation #Proletariat https://t.co/pH9fIzELAN",False,fblive click link working class proletariat amp revolution black celebrity bourgeoisie kaepernick effect reform liberation capitalism nike justdoit endprisonslavery kaepernick corplantations reform liberation proletariat
4291,Fri Sep 07 02:03:44 +0000 2018,The_Real_Enteng,"Edmonton, Alberta","Husband. Father of 3. Gym Junkie. Gamer. Streamer. Professional Eater. Partner for Filipinos United Streamers
@hanzobeast @manolofrizzle",False,183.0,144.0,False,And that's the way we do it #dickinabox #justdoit https://t.co/dxQRv6n9D0,False,thats way dickinabox justdoit
4292,Fri Sep 07 02:03:42 +0000 2018,WitchHuntress Jenn🌊🌊🌊,"Pennsylvania, USA","PA Progressive. Hunter of Witches. Slayer of Trolls. Defender of truth. Wife, Mom, Vet Tech & Blue Wave voter. I follow back REAL resistance accts. 🌊 🇺🇸✊💪",False,1059.0,1166.0,False,I can't tell you how much I love the fact that #NFLKickoff is getting more Twitter attention than the toddler-in-chief's latest grievance rally😂#FlyEaglesFly #JustDoIt,True,cant tell much love fact nflkickoff getting twitter attention toddlerinchiefs latest grievance rallyflyeaglesfly justdoit
4293,Fri Sep 07 02:03:38 +0000 2018,Brimstone,RICHMOND CA,"Thinking Man, Entrepreneur, Rhyme- slinger, & Songwriter",False,1876.0,1009.0,False,"Bartlesville Man Accidentally Burns Home Down After Lighting Nike Shoes On Fire In Protest Of Nike’s Colin Kaepernick Ad
https://t.co/30FzA07Y1I

#JustDoIt #NIKE #NikeBoycott #L 😭",False,bartlesville man accidentally burns home lighting nike shoes fire protest nikes colin kaepernick ad justdoit nike nikeboycott
4294,Fri Sep 07 02:03:37 +0000 2018,andretterry,,Born and Raised from West Philly.,False,1970.0,227.0,False,I love this ad! #JustDoIt https://t.co/oroOQxGrps,True,love ad justdoit
4295,Fri Sep 07 02:03:24 +0000 2018,DeandreDay,Valley of the Sun,Arizona native. Suns fan. Gun enthusiast. Weight lifter. Wannabe hoops coach. Titans football. Taco Lover. Country music. My kids are my life.,False,408.0,224.0,False,Because tomorrow is #FuckTrumpFriday #JustDoIt https://t.co/osBJEBqxRk,False,tomorrow fucktrumpfriday justdoit
4296,Fri Sep 07 02:03:15 +0000 2018,Wondering,"New Jersey, USA","My houseplants are doing OK. 

#EndCitizensUnited and by the way Advertising & Marketing To Children is Brainwashing. 

Instagram- https://t.co/Gs0koQmUZn",False,409.0,108.0,False,"@Kaepernick7 here's another athlete who lost their job protesting systematic racism and sexism...by Nike of their female work force in Indonesia. 

Your money comes from Nike's Asian slave labor factories. 

Want to end exploitation? Use that $$ to help them unionize. #JustDoIt https://t.co/mYx2iamTWN",True,kaepernick heres another athlete lost job protesting systematic racism sexismby nike female work force indonesia money comes nikes asian slave labor factories want end exploitation use help unionize justdoit
4297,Fri Sep 07 02:03:13 +0000 2018,"Herm Allen, M.S.","Columbia, South Carolina","Founder & Lead Growth Specialist 4MPACT Personal Growth Coaching & Training Services, LLC - Helping People Become Better People",False,396.0,269.0,False,Find your state. Find your registration deadline. And #JustDoIt https://t.co/Eu1lpL7YXE,False,find state find registration deadline justdoit
4298,Fri Sep 07 02:03:05 +0000 2018,FeralChurchLadyinPearls,"Silver Spring, MD","Former Floridian, current Marylander. Apparently I'm a professional anarchist. I thought I was a Church Lady. Views only mine. #NoMuslimBanEver",False,2346.0,514.0,False,"No, not a joke. #justdoit but maybe call the fire dept first. https://t.co/ybW2UvdM7A",False,joke justdoit maybe call fire dept first
4299,Fri Sep 07 02:03:01 +0000 2018,Lisa Bryant,,"Asst. prof of political science: behavior, gender, elections/election admin, surveys & experiments. Tweets are mine. RT=interest, not endorsement.",False,1470.0,1255.0,False,@itsafronomics The same happened to me and another female in my program who wanted to comp in methods in our program (1 year apart). We were reminded that methods was hard and that not many women comp in that field. We both did it anyway. #JustDoIt,True,itsafronomics happened another female program wanted comp methods program year apart reminded methods hard many women comp field anyway justdoit
4300,Fri Sep 07 02:02:59 +0000 2018,jamie h.,Georgia,,False,366.0,53.0,False,So I’m seeing @PhizLair at @VarPlayhouse and Liz has on blk leather pants w/ a blk blazer. Her choice of footwear?  The brightest white Nikes w/ the biggest swoosh she could find.  She is such a rockstar. ✊🏻 #nike #justdoit #lizphair,False,im seeing phizlair varplayhouse liz blk leather pants blk blazer choice footwear brightest white nikes biggest swoosh could find rockstar nike justdoit lizphair
4301,Fri Sep 07 02:02:56 +0000 2018,iAmBLAQ,"Cali, CA",xDATxNATION🌎 !!! I.G. @mrmrallblaq Subscribe 👉🏾https://t.co/EnvHejnPZC,False,925.0,310.0,False,"✊🏾 #Repost mgnm_opus
・・・
👑 This message is approved by Magnum Opus ✊🏽#blackpower #blackandbrownpower #justdoit #nike #blackkklansman #dumptrump #unity #kolinkapernick #takeaknee… https://t.co/85P5iNie24",False,repost mgnmopus message approved magnum opus blackpower blackandbrownpower justdoit nike blackkklansman dumptrump unity kolinkapernick takeaknee
4302,Fri Sep 07 02:02:38 +0000 2018,Michael Gilmore,"Detroit, MI",Attorney | Activist |  Native Detroiter,False,1046.0,501.0,False,@nike and @Kaepernick7 made one hell of an ad! #JustDoIt https://t.co/UrnYhLiI3G,False,nike kaepernick made one hell ad justdoit
4303,Fri Sep 07 02:02:37 +0000 2018,🇺🇲Tru kon$ervative 🚭 The Philly Blunt,United States,Conservative  #USArmy NRA Giving you the blunt truth on all topics  Views Not Endorsed by Employer or Trump #NeverTrumpAgain #FlyEaglesFly #76ers #Bucs #Gators,False,1023.0,1349.0,False,@Nike Army battle gear.   #JustDoIt https://t.co/33OLuC9A3m,False,nike army battle gear justdoit
4304,Fri Sep 07 02:02:22 +0000 2018,Martin Reyes Jr,,https://t.co/iWK5Pk3KUx.,False,6.0,39.0,False,Momentum.  One tip I give every one that ask about how to keep running is don’t stop until you reach your mile goal. @NikeRunning #running #justdoit #Sylmar #Northridge https://t.co/hvBbpTAUhX,True,momentum one tip give every one ask keep running dont stop reach mile goal nikerunning running justdoit sylmar northridge
4305,Fri Sep 07 02:02:19 +0000 2018,🌊💜Kap's Velvet Hammer💜🌊,Louisville KY,I'm Laura Rich Eisen named me Velvet Hammer Support Kap Faithfully He will prevail #ImWithKap #Ravens #BLM #L1C4 #SPNFamily #Resistance Is Not Futile #AKF 🌊💜,False,5929.0,6156.0,False,@HOrerram When is that @Kaepernick7 Nike commercial going to air? #JustDoIt https://t.co/K78lIhxnI2,False,horerram kaepernick nike commercial going air justdoit
4306,Fri Sep 07 02:02:16 +0000 2018,𝕊𝕔𝕠𝕥 𝕊𝕦𝕣𝕡𝕣𝕖𝕟𝕒𝕟𝕥,Des Moines IA,Husband | Dad4Boys | Teacher | Coach InstructionalTech | MediaTech | Not afraid2fail | SEP ⚾️Back2Back 🏆 | UNIFight! | CubsWS2016 🏆| Eamus Catuli | Mac☝🏽PC✌🏽,False,2558.0,1332.0,False,"Say what you want, support whatever side you want, but if you can’t, or won’t, feel from this than you don’t understand others! #justdoit https://t.co/piGMUKev3n",False,say want support whatever side want cant wont feel dont understand others justdoit
4307,Fri Sep 07 02:01:39 +0000 2018,Motorsports Go Gold,"North Carolina, USA",Our mission is to spread childhood cancer awareness  through motorsports racing during the month of September by displaying gold ribbons on the cars.,False,503.0,167.0,False,"We feel the same way SMD! If there's a chance a #GoldRibbon puts a smile on a kid's face, battling cancer, then why not #JustDoIt @NASCAR? We will give you the ribbons!! @RichmondRaceway #CancerKidsDriveNASCAR @CalebStrong07 @RichmondPrez @odsteve  @brentdewar @BrentSGambill https://t.co/d8sTmTwTVW",False,feel way smd theres chance goldribbon puts smile kids face battling cancer justdoit nascar give ribbons richmondraceway cancerkidsdrivenascar calebstrong richmondprez odsteve brentdewar brentsgambill
4308,Fri Sep 07 02:01:31 +0000 2018,Chaka Hall,,"Certified PC Pro 
Windows
Mac
Linux",False,152.0,25.0,False,@Kaepernick7 Believe in something. I love your movement. Keep up the good work. All the way from Alabama where you know there is social Injustice. #JUSTDOIT,False,kaepernick believe something love movement keep good work way alabama know social injustice justdoit
4309,Fri Sep 07 02:01:27 +0000 2018,Lorbelle,,,False,422.0,45.0,False,@Nike  #justdoit removing all Nike crap from my house and will not purchase ever again.  Thanks for the motivation to just do it!,True,nike justdoit removing nike crap house purchase ever thanks motivation
4310,Fri Sep 07 02:01:27 +0000 2018,Race2TheBling,"Charlotte, NC",The first interactive game created by The Matchmaking Duo!,False,1.0,3.0,False,"When they say you can’t do it.
Just twirl!
Congratulations @serenawilliams on your win! #match #love #twirl #serenawilliams #usopen #magic #justdoit #nike https://t.co/KyLQkLx3Oj",True,say cant twirl congratulations serenawilliams win match love twirl serenawilliams usopen magic justdoit nike
4311,Fri Sep 07 02:01:22 +0000 2018,Your Bitch at 26,Boston,We should all strive to not be complete garbage | ENTP https://t.co/qdK3PSkxpp,False,1223.0,2101.0,False,I C O N I C bitch @TsMadisonatl1 #JustDoIt https://t.co/O1ln5YwpBM,False,bitch tsmadisonatl justdoit
4312,Fri Sep 07 02:01:20 +0000 2018,Sandie Fields,"Clovis, NM",,False,148.0,138.0,False,"When you’re traveling and need to show your Bootcampers how to do some of the exercises for tomorrow💪🏻

#justdoit #bootcamp #ontheroad https://t.co/x8Mb7ORRRI",True,youre traveling need show bootcampers exercises tomorrow justdoit bootcamp ontheroad
4313,Fri Sep 07 02:01:09 +0000 2018,Franthea Price,"Michigan, USA","EYE AM in the business of self-development. Eye aspire to inspire to be an inspiration. My Direction, Determines, My Destination. ONElove1s2LOVE",False,136.0,94.0,False,"“Stand up, stand up for your rights; stand up stand up don’t give up the fight” #bobmarley #kap #nike #justdoit #believe #sacrifice #weallwegot #powertodapeople #humanity #justUs #love https://t.co/7FiYynAXkI https://t.co/0jIMuFjVSL",True,stand stand rights stand stand dont give fight bobmarley kap nike justdoit believe sacrifice weallwegot powertodapeople humanity justus love
4314,Fri Sep 07 02:01:08 +0000 2018,Karla Santana,"Miami Beach, FL",,False,149.0,29.0,False,Yo! @Nike  you’re really giving me the chills with these commercials. I’m a @Nike fanatic and always will be. #justdoit,True,yo nike youre really giving chills commercials im nike fanatic always justdoit
4315,Fri Sep 07 02:01:03 +0000 2018,Justin Parrish,"Kansas City, MO",,False,235.0,126.0,False,@hartzell965 I’m burning your Nikes... With you in them. #JustDoIt,True,hartzell im burning nikes justdoit
4316,Fri Sep 07 02:00:46 +0000 2018,MarvToledo,"Arizona, USA ☀️🌵",Failures Are LIFE LESSONS Count Them AS BLESSING Leo♌️ snapchat: m_dub88 | Native American | Navajo | Diné,False,584.0,174.0,False,"Looking forward to the @Nike commercial featuring @Kaepernick7 
#IStandWithKap #NikeAd #JustDoIt #NFLKickoff",False,looking forward nike commercial featuring kaepernick istandwithkap nikead justdoit nflkickoff
4317,Fri Sep 07 02:00:23 +0000 2018,Matthew Wright,Any and Everywhere,"Blogger, Producer & Washed-Up Millennial. When I grow up I want to be a cast member on ""All That""",False,1241.0,95.0,False,@Bethenny @Andy @Bravotv @bravoproducer what happened to the plan of adding a woman of color to the cast? #Diversity #JustDoIt #RHONY https://t.co/S5pDkwLvPt,True,bethenny andy bravotv bravoproducer happened plan adding woman color cast diversity justdoit rhony
4318,Fri Sep 07 02:00:03 +0000 2018,Samantha,,"""There is nothing false about hope."" - The 44th",False,215.0,190.0,False,"Thanks @KatieKent419 for my SEVENTH pair of #nikepegasus - they’re the only shoe I trust to get me across the finish line. I’m happy to stand and kneel with @Nike on my feet (these shoes are like clouds, why would I take them off?). #nike #nrc #nikerunclub #justdoit #runhappy https://t.co/cf4XWBgnlB",False,thanks katiekent seventh pair nikepegasus theyre shoe trust get across finish line im happy stand kneel nike feet shoes like clouds would take nike nrc nikerunclub justdoit runhappy
4319,Fri Sep 07 02:00:03 +0000 2018,Danny Hardin,"Huntsville, Alabama","Physicist with interest in cosmology, relativity and elementary particles. Also massively interested in geology and evolution. Oh, I teach computer science too.",False,142.0,41.0,False,Switching my brand to Nike. #justdoit,False,switching brand nike justdoit
4320,Fri Sep 07 01:59:50 +0000 2018,"Edwin Acevedo, Jr., MD","Philadelphia, PA",surgeon-in-training. son. husband. graduate student. researcher. plant based. fitness. mindfulness. #templesurgery👨🏾‍⚕️🇵🇷🌱,False,323.0,179.0,False,“Don’t ask if your dreams are crazy. Ask if they are crazy enough.” — Colin Kaepernick for Nike #JustDoIt,True,dont ask dreams crazy ask crazy enough colin kaepernick nike justdoit
4321,Fri Sep 07 01:59:45 +0000 2018,Nia J.,Home,"Daughter, Sister, Mother, Lover, Business Owner and Friend. Bodega Hive",False,88.0,131.0,False,And then this...could’ve sworn it was about to end with the #justdoit https://t.co/O4dtrOZlbq,False,thiscouldve sworn end justdoit
4322,Fri Sep 07 01:59:39 +0000 2018,karen,,,False,268.0,351.0,False,police brutality is a thing.. y’all just don’t wanna realize the truth !!! #justdoit,False,police brutality thing yall dont wan na realize truth justdoit
4323,Fri Sep 07 01:59:35 +0000 2018,THE GAMUTT|WebMag,"Atlanta, Miami, NYC, L.A.",WebMag @ https://t.co/JC82I1Oqq1 4 all the latest in ENTERTAINMENT NEWS & Pop Culture! Zam Zhinga: BLOGGER/social media fiend/journalist,False,1413.0,1614.0,False,"Fock da prez ..lol
#justdoit✔️ https://t.co/VPiHyiWjlx",False,fock da prez lol justdoit
4324,Fri Sep 07 01:59:31 +0000 2018,Mr. October ⭕💯,Cali raised now in Dallas TX.,Celebritybooking endorsement procurement event planning social media monetization e-mail jasonrw@wahrlichagency.co website under construction,False,3702.0,6314.0,False,Thisnis why I support @kaepernick7 @yourrightscamp @nike #Justdoit #kneelwithkaepernick https://t.co/mGFtmchcGo,False,thisnis support kaepernick yourrightscamp nike justdoit kneelwithkaepernick
4325,Fri Sep 07 01:59:31 +0000 2018,Joe NRA Ryan (Army Dad),,"🇺🇸Un-Hyphenated American 🇺🇸 https://t.co/jNkTRegiHt Constitutional Conservative, PRO. Life, Military, Police, Fire, Constitution,  #PoliceLivesMatter  #2A",False,20720.0,20803.0,False,"Soon To Be The Next Nike Moron #JustDoIt Story Booker 
Corey Booker's Grandstanding Stunt Backfires - Sara A. Carter https://t.co/jhvoGBEGg2",False,soon next nike moron justdoit story booker corey bookers grandstanding stunt backfires sara carter
4326,Fri Sep 07 01:59:19 +0000 2018,Carver Elliott,"Nashville, TN","MS in subglacial eruptions in Iceland, sailor, Elementary science education consultant, and way too obsessed with my dog, Cheyenne.  Opinions are my own*",False,2093.0,818.0,False,"Can anyone provide me with wages of Nike factory workers. I know it's not the point, I just want to know. I know they tried to clean up their act after the 90s but the most recent scrap of info I can find is 2014. Reputable sources only please. #justdoit @Nike #nike #Kaepernick",True,anyone provide wages nike factory workers know point want know know tried clean act recent scrap info find reputable sources please justdoit nike nike kaepernick
4327,Fri Sep 07 01:59:17 +0000 2018,manlikeace,"Dallas, TX",This is God's plan they can never stop this ⚽️,False,676.0,419.0,False,So the MAGA hats were produced by @Nike huh ???😂😂😂😂 and y’all was out in this American streets burning dem old ass Air Forces but just forgot to pull out your MAGA hat 😂😂😂 oh boy this is interesting #justdoit #nike #BlackTwitter,True,maga hats produced nike huh yall american streets burning dem old ass air forces forgot pull maga hat oh boy interesting justdoit nike blacktwitter
4328,Fri Sep 07 01:58:58 +0000 2018,Ryan Webster,,A connoisseur of Christopher Walken movies,False,73.0,29.0,False,I wonder if Nike has that Colin  Kaepernick ad played on a continuous loop in their sweatshops to motivate the “workers” #Justdoit #Nike,True,wonder nike colin kaepernick ad played continuous loop sweatshops motivate workers justdoit nike
4329,Fri Sep 07 01:58:34 +0000 2018,III%🇺🇸,Nashville,Winners aren’t Losers,False,220.0,66.0,False,"I agree with @Nike, “Just do it!” Just get off your ass and work hard. Get in line to pump the well. Without the effort there is no water! #HardWork #JustDoIt Employment so low even @Kaepernick7 got a job! #MAGA",True,agree nike get ass work hard get line pump well without effort water hardwork justdoit employment low even kaepernick got job maga
4330,Fri Sep 07 01:58:31 +0000 2018,Tolbert Braxton,Atlanta,"?ctor, ?odel, ?inger, ?eality $tar",False,332.0,267.0,False,Nike #justdoit @TraciBraxton #bfv,False,nike justdoit tracibraxton bfv
